,Origin,Date,mta_ridership,uber_ridership
2727,Sheepshead Bay,2017-04,335236.0,4325.0
2728,Sheepshead Bay,2017-05,393430.0,5666.0
2729,Sheepshead Bay,2017-06,370395.0,4976.0
2730,Sheepshead Bay,2017-07,316360.0,4564.0
2731,Sheepshead Bay,2017-08,358721.0,5299.0
2732,Sheepshead Bay,2017-09,348429.0,5094.0
2733,Sheepshead Bay,2017-10,385507.0,6159.0
2734,Sheepshead Bay,2017-11,352653.0,7255.0
2735,Sheepshead Bay,2017-12,315240.0,6933.0
2736,South Ozone Park,2015-01,302628.0,208.0
2737,South Ozone Park,2015-02,291320.0,244.0
2738,South Ozone Park,2015-03,347887.0,349.0
2739,South Ozone Park,2015-04,333914.0,344.0
2740,South Ozone Park,2015-05,320710.0,448.0
2741,South Ozone Park,2015-06,264359.0,568.0
2742,South Ozone Park,2015-07,260921.0,700.0
2743,South Ozone Park,2015-08,240205.0,703.0
2744,South Ozone Park,2015-09,324580.0,822.0
2745,South Ozone Park,2015-10,348194.0,934.0
2746,South Ozone Park,2015-11,309818.0,833.0
2747,South Ozone Park,2015-12,321034.0,1033.0
2748,South Ozone Park,2016-01,283456.0,1216.0
2749,South Ozone Park,2016-02,302307.0,1638.0
2750,South Ozone Park,2016-03,362816.0,2063.0
2751,South Ozone Park,2016-04,334198.0,2022.0
2752,South Ozone Park,2016-05,349037.0,2334.0
2753,South Ozone Park,2016-06,349182.0,2221.0
2754,South Ozone Park,2016-07,305570.0,2089.0
2755,South Ozone Park,2016-08,344131.0,2475.0
2756,South Ozone Park,2016-09,357945.0,2648.0
2757,South Ozone Park,2016-10,339893.0,2868.0
2758,South Ozone Park,2016-11,337645.0,3255.0
2759,South Ozone Park,2016-12,305303.0,3762.0
2760,South Ozone Park,2017-01,313495.0,3936.0
2761,South Ozone Park,2017-02,295920.0,4152.0
2762,South Ozone Park,2017-03,359688.0,6117.0
2763,South Ozone Park,2017-04,314600.0,5106.0
2764,South Ozone Park,2017-05,366274.0,6322.0
2765,South Ozone Park,2017-06,344225.0,6279.0
2766,South Ozone Park,2017-07,303702.0,5502.0
2767,South Ozone Park,2017-08,344888.0,6069.0
2768,South Ozone Park,2017-09,337570.0,6186.0
2769,South Ozone Park,2017-10,369547.0,7116.0
2770,South Ozone Park,2017-11,335641.0,8341.0
2771,South Ozone Park,2017-12,295095.0,8708.0
2772,South Williamsburg,2015-01,235776.0,106.0
2773,South Williamsburg,2015-02,240627.0,96.0
2774,South Williamsburg,2015-03,310975.0,123.0
2775,South Williamsburg,2015-04,301767.0,150.0
2776,South Williamsburg,2015-05,294301.0,206.0
2777,South Williamsburg,2015-06,308229.0,278.0
2778,South Williamsburg,2015-07,293619.0,391.0
2779,South Williamsburg,2015-08,265747.0,266.0
2780,South Williamsburg,2015-09,292764.0,339.0
2781,South Williamsburg,2015-10,306780.0,390.0
2782,South Williamsburg,2015-11,255573.0,409.0
2783,South Williamsburg,2015-12,269856.0,377.0
2784,South Williamsburg,2016-01,255891.0,421.0
2785,South Williamsburg,2016-02,258329.0,505.0
2786,South Williamsburg,2016-03,317719.0,555.0
2787,South Williamsburg,2016-04,293638.0,439.0
2788,South Williamsburg,2016-05,307688.0,473.0
2789,South Williamsburg,2016-06,305640.0,507.0
2790,South Williamsburg,2016-07,274064.0,482.0
2791,South Williamsburg,2016-08,297364.0,598.0
2792,South Williamsburg,2016-09,311426.0,730.0
2793,South Williamsburg,2016-10,306689.0,554.0
2794,South Williamsburg,2016-11,284141.0,910.0
2795,South Williamsburg,2016-12,261500.0,946.0
2796,South Williamsburg,2017-01,269638.0,1044.0
2797,South Williamsburg,2017-02,250657.0,1067.0
2798,South Williamsburg,2017-03,311946.0,1368.0
2799,South Williamsburg,2017-04,275044.0,906.0
2800,South Williamsburg,2017-05,331977.0,1310.0
2801,South Williamsburg,2017-06,310326.0,1588.0
2802,South Williamsburg,2017-07,262337.0,1173.0
2803,South Williamsburg,2017-08,292230.0,1367.0
2804,South Williamsburg,2017-09,288589.0,1498.0
2805,South Williamsburg,2017-10,311980.0,1584.0
2806,South Williamsburg,2017-11,276938.0,1921.0
2807,South Williamsburg,2017-12,239120.0,1962.0
2808,Steinway,2015-01,335767.0,923.0
2809,Steinway,2015-02,341247.0,1256.0
2810,Steinway,2015-03,420119.0,1363.0
2811,Steinway,2015-04,415998.0,1362.0
2812,Steinway,2015-05,391720.0,1603.0
2813,Steinway,2015-06,417128.0,1684.0
2814,Steinway,2015-07,401509.0,2190.0
2815,Steinway,2015-08,364515.0,2121.0
2816,Steinway,2015-09,403453.0,2490.0
2817,Steinway,2015-10,441680.0,2669.0
2818,Steinway,2015-11,368245.0,2441.0
2819,Steinway,2015-12,370256.0,2828.0
2820,Steinway,2016-01,334642.0,3238.0
2821,Steinway,2016-02,370985.0,3582.0
2822,Steinway,2016-03,439574.0,4491.0
2823,Steinway,2016-04,404981.0,4068.0
2824,Steinway,2016-05,407879.0,4451.0
2825,Steinway,2016-06,420153.0,4501.0
2826,Steinway,2016-07,362225.0,4196.0
2827,Steinway,2016-08,401766.0,4481.0
2828,Steinway,2016-09,420107.0,4675.0
2829,Steinway,2016-10,415244.0,4909.0
2830,Steinway,2016-11,382012.0,5314.0
2831,Steinway,2016-12,354006.0,5887.0
2832,Steinway,2017-01,371325.0,6146.0
2833,Steinway,2017-02,338244.0,6036.0
2834,Steinway,2017-03,423439.0,8030.0
2835,Steinway,2017-04,380272.0,6641.0
2836,Steinway,2017-05,428947.0,7676.0
2837,Steinway,2017-06,412770.0,7231.0
2838,Steinway,2017-07,351611.0,6265.0
2839,Steinway,2017-08,396461.0,7091.0
2840,Steinway,2017-09,380569.0,6975.0
2841,Steinway,2017-10,454947.0,7430.0
2842,Steinway,2017-11,457273.0,7599.0
2843,Steinway,2017-12,392768.0,7304.0
2844,Stuy Town/Peter Cooper Village,2015-01,161611.0,2784.0
2845,Stuy Town/Peter Cooper Village,2015-02,157613.0,3163.0
2846,Stuy Town/Peter Cooper Village,2015-03,186026.0,3582.0
2847,Stuy Town/Peter Cooper Village,2015-04,188846.0,3740.0
2848,Stuy Town/Peter Cooper Village,2015-05,170443.0,3552.0
2849,Stuy Town/Peter Cooper Village,2015-06,197663.0,4097.0
2850,Stuy Town/Peter Cooper Village,2015-07,189992.0,3556.0
2851,Stuy Town/Peter Cooper Village,2015-08,157051.0,4540.0
2852,Stuy Town/Peter Cooper Village,2015-09,177982.0,4450.0
2853,Stuy Town/Peter Cooper Village,2015-10,195915.0,4890.0
2854,Stuy Town/Peter Cooper Village,2015-11,149697.0,4213.0
2855,Stuy Town/Peter Cooper Village,2015-12,146543.0,4225.0
2856,Stuy Town/Peter Cooper Village,2016-01,154864.0,4458.0
2857,Stuy Town/Peter Cooper Village,2016-02,161780.0,4616.0
2858,Stuy Town/Peter Cooper Village,2016-03,183993.0,4868.0
2859,Stuy Town/Peter Cooper Village,2016-04,174976.0,4523.0
2860,Stuy Town/Peter Cooper Village,2016-05,179510.0,4612.0
2861,Stuy Town/Peter Cooper Village,2016-06,183748.0,4717.0
2862,Stuy Town/Peter Cooper Village,2016-07,152731.0,5203.0
2863,Stuy Town/Peter Cooper Village,2016-08,157349.0,6657.0
2864,Stuy Town/Peter Cooper Village,2016-09,166187.0,5794.0
2865,Stuy Town/Peter Cooper Village,2016-10,160016.0,6196.0
2866,Stuy Town/Peter Cooper Village,2016-11,147958.0,6197.0
2867,Stuy Town/Peter Cooper Village,2016-12,134013.0,6113.0
2868,Stuy Town/Peter Cooper Village,2017-01,139988.0,7402.0
2869,Stuy Town/Peter Cooper Village,2017-02,132757.0,7285.0
2870,Stuy Town/Peter Cooper Village,2017-03,162233.0,7611.0
2871,Stuy Town/Peter Cooper Village,2017-04,151880.0,6443.0
2872,Stuy Town/Peter Cooper Village,2017-05,164950.0,6997.0
2873,Stuy Town/Peter Cooper Village,2017-06,162339.0,7033.0
2874,Stuy Town/Peter Cooper Village,2017-07,142605.0,6486.0
2875,Stuy Town/Peter Cooper Village,2017-08,151393.0,7432.0
2876,Stuy Town/Peter Cooper Village,2017-09,143280.0,5748.0
2877,Stuy Town/Peter Cooper Village,2017-10,155308.0,6971.0
2878,Stuy Town/Peter Cooper Village,2017-11,136426.0,7586.0
2879,Stuy Town/Peter Cooper Village,2017-12,117379.0,6676.0
2880,Stuyvesant Heights,2015-01,653790.0,1181.0
2881,Stuyvesant Heights,2015-02,660214.0,1276.0
2882,Stuyvesant Heights,2015-03,814560.0,1461.0
2883,Stuyvesant Heights,2015-04,812152.0,1580.0
2884,Stuyvesant Heights,2015-05,776286.0,1693.0
2885,Stuyvesant Heights,2015-06,801023.0,2085.0
2886,Stuyvesant Heights,2015-07,784082.0,1874.0
2887,Stuyvesant Heights,2015-08,699310.0,2607.0
2888,Stuyvesant Heights,2015-09,800157.0,3127.0
2889,Stuyvesant Heights,2015-10,852904.0,3590.0
2890,Stuyvesant Heights,2015-11,717220.0,3408.0
2891,Stuyvesant Heights,2015-12,740173.0,3717.0
2892,Stuyvesant Heights,2016-01,688187.0,4100.0
2893,Stuyvesant Heights,2016-02,709192.0,4239.0
2894,Stuyvesant Heights,2016-03,855380.0,4913.0
2895,Stuyvesant Heights,2016-04,793746.0,4710.0
2896,Stuyvesant Heights,2016-05,826406.0,4873.0
2897,Stuyvesant Heights,2016-06,824812.0,4905.0
2898,Stuyvesant Heights,2016-07,722872.0,4446.0
2899,Stuyvesant Heights,2016-08,805692.0,5669.0
2900,Stuyvesant Heights,2016-09,845036.0,6119.0
2901,Stuyvesant Heights,2016-10,825104.0,6396.0
2902,Stuyvesant Heights,2016-11,781683.0,8153.0
2903,Stuyvesant Heights,2016-12,726720.0,9074.0
2904,Stuyvesant Heights,2017-01,742985.0,9250.0
2905,Stuyvesant Heights,2017-02,692073.0,7986.0
2906,Stuyvesant Heights,2017-03,861528.0,10021.0
2907,Stuyvesant Heights,2017-04,774459.0,8606.0
2908,Stuyvesant Heights,2017-05,894944.0,10200.0
2909,Stuyvesant Heights,2017-06,848434.0,11072.0
2910,Stuyvesant Heights,2017-07,821090.0,9976.0
2911,Stuyvesant Heights,2017-08,920181.0,12414.0
2912,Stuyvesant Heights,2017-09,901711.0,11685.0
2913,Stuyvesant Heights,2017-10,983571.0,13451.0
2914,Stuyvesant Heights,2017-11,874329.0,14273.0
2915,Stuyvesant Heights,2017-12,754625.0,13358.0
2916,Sunnyside,2015-01,893289.0,1178.0
2917,Sunnyside,2015-02,892430.0,1433.0
2918,Sunnyside,2015-03,1150767.0,1549.0
2919,Sunnyside,2015-04,1155239.0,1723.0
2920,Sunnyside,2015-05,1114852.0,1775.0
2921,Sunnyside,2015-06,1164379.0,2213.0
2922,Sunnyside,2015-07,1131587.0,2811.0
2923,Sunnyside,2015-08,1006963.0,2298.0
2924,Sunnyside,2015-09,1105927.0,2930.0
2925,Sunnyside,2015-10,1190103.0,3275.0
2926,Sunnyside,2015-11,972679.0,3176.0
2927,Sunnyside,2015-12,987084.0,3188.0
2928,Sunnyside,2016-01,909933.0,3710.0
2929,Sunnyside,2016-02,948326.0,4354.0
2930,Sunnyside,2016-03,1175770.0,5093.0
2931,Sunnyside,2016-04,1100371.0,5115.0
2932,Sunnyside,2016-05,1152507.0,5144.0
2933,Sunnyside,2016-06,1181139.0,5177.0
2934,Sunnyside,2016-07,1015224.0,4497.0
2935,Sunnyside,2016-08,1129632.0,5174.0
2936,Sunnyside,2016-09,1173767.0,5310.0
2937,Sunnyside,2016-10,1144518.0,5259.0
2938,Sunnyside,2016-11,1054098.0,5508.0
2939,Sunnyside,2016-12,966626.0,5957.0
2940,Sunnyside,2017-01,969966.0,6031.0
2941,Sunnyside,2017-02,896915.0,5584.0
2942,Sunnyside,2017-03,1152882.0,7367.0
2943,Sunnyside,2017-04,1057870.0,6313.0
2944,Sunnyside,2017-05,1225597.0,7370.0
2945,Sunnyside,2017-06,1177558.0,7347.0
2946,Sunnyside,2017-07,1019927.0,7074.0
2947,Sunnyside,2017-08,1132176.0,7714.0
2948,Sunnyside,2017-09,1128237.0,7028.0
2949,Sunnyside,2017-10,1254700.0,7886.0
2950,Sunnyside,2017-11,1117670.0,8386.0
2951,Sunnyside,2017-12,959334.0,8179.0
2952,Sunset Park East,2015-01,710219.0,201.0
2953,Sunset Park East,2015-02,698845.0,232.0
2954,Sunset Park East,2015-03,884579.0,247.0
2955,Sunset Park East,2015-04,856066.0,292.0
2956,Sunset Park East,2015-05,834644.0,250.0
2957,Sunset Park East,2015-06,843150.0,298.0
2958,Sunset Park East,2015-07,798389.0,364.0
2959,Sunset Park East,2015-08,712508.0,408.0
2960,Sunset Park East,2015-09,823098.0,572.0
2961,Sunset Park East,2015-10,900268.0,661.0
2962,Sunset Park East,2015-11,757143.0,605.0
2963,Sunset Park East,2015-12,783652.0,687.0
2964,Sunset Park East,2016-01,691760.0,720.0
2965,Sunset Park East,2016-02,690094.0,869.0
2966,Sunset Park East,2016-03,858615.0,1137.0
2967,Sunset Park East,2016-04,758209.0,970.0
2968,Sunset Park East,2016-05,810785.0,1051.0
2969,Sunset Park East,2016-06,778228.0,1023.0
2970,Sunset Park East,2016-07,658939.0,1033.0
2971,Sunset Park East,2016-08,736000.0,1204.0
2972,Sunset Park East,2016-09,807359.0,1331.0
2973,Sunset Park East,2016-10,773271.0,1423.0
2974,Sunset Park East,2016-11,756482.0,1750.0
2975,Sunset Park East,2016-12,707325.0,2006.0
2976,Sunset Park East,2017-01,684746.0,1907.0
2977,Sunset Park East,2017-02,649187.0,1912.0
2978,Sunset Park East,2017-03,813454.0,2583.0
2979,Sunset Park East,2017-04,708760.0,2079.0
2980,Sunset Park East,2017-05,905034.0,2726.0
2981,Sunset Park East,2017-06,805168.0,2705.0
2982,Sunset Park East,2017-07,702449.0,2379.0
2983,Sunset Park East,2017-08,764394.0,2817.0
2984,Sunset Park East,2017-09,799456.0,2775.0
2985,Sunset Park East,2017-10,853489.0,2936.0
2986,Sunset Park East,2017-11,759216.0,3582.0
2987,Sunset Park East,2017-12,662253.0,3531.0
2988,Sunset Park West,2015-01,695856.0,553.0
2989,Sunset Park West,2015-02,691818.0,680.0
2990,Sunset Park West,2015-03,876226.0,750.0
2991,Sunset Park West,2015-04,854434.0,784.0
2992,Sunset Park West,2015-05,824443.0,862.0
2993,Sunset Park West,2015-06,841557.0,996.0
2994,Sunset Park West,2015-07,803014.0,1225.0
2995,Sunset Park West,2015-08,714597.0,1064.0
2996,Sunset Park West,2015-09,826175.0,1362.0
2997,Sunset Park West,2015-10,898769.0,1513.0
2998,Sunset Park West,2015-11,745062.0,1401.0
2999,Sunset Park West,2015-12,769160.0,1491.0
3000,Sunset Park West,2016-01,724512.0,1871.0
3001,Sunset Park West,2016-02,766267.0,1978.0
3002,Sunset Park West,2016-03,947126.0,2313.0
3003,Sunset Park West,2016-04,850585.0,2127.0
3004,Sunset Park West,2016-05,889143.0,2360.0
3005,Sunset Park West,2016-06,865364.0,2551.0
3006,Sunset Park West,2016-07,732649.0,2460.0
3007,Sunset Park West,2016-08,819033.0,2861.0
3008,Sunset Park West,2016-09,889543.0,3111.0
3009,Sunset Park West,2016-10,861442.0,3055.0
3010,Sunset Park West,2016-11,827681.0,3466.0
3011,Sunset Park West,2016-12,769624.0,3770.0
3012,Sunset Park West,2017-01,768744.0,3575.0
3013,Sunset Park West,2017-02,718007.0,3143.0
3014,Sunset Park West,2017-03,908950.0,4180.0
3015,Sunset Park West,2017-04,795992.0,3988.0
3016,Sunset Park West,2017-05,874793.0,4726.0
3017,Sunset Park West,2017-06,684339.0,4324.0
3018,Sunset Park West,2017-07,589672.0,3687.0
3019,Sunset Park West,2017-08,646413.0,4483.0
3020,Sunset Park West,2017-09,678079.0,4102.0
3021,Sunset Park West,2017-10,783178.0,4436.0
3022,Sunset Park West,2017-11,752208.0,5176.0
3023,Sunset Park West,2017-12,665510.0,4837.0
3024,Sutton Place/Turtle Bay North,2015-01,603540.0,3808.0
3025,Sutton Place/Turtle Bay North,2015-02,605699.0,5381.0
3026,Sutton Place/Turtle Bay North,2015-03,797745.0,4933.0
3027,Sutton Place/Turtle Bay North,2015-04,830234.0,4790.0
3028,Sutton Place/Turtle Bay North,2015-05,786956.0,4716.0
3029,Sutton Place/Turtle Bay North,2015-06,863715.0,5640.0
3030,Sutton Place/Turtle Bay North,2015-07,859414.0,5936.0
3031,Sutton Place/Turtle Bay North,2015-08,745285.0,6303.0
3032,Sutton Place/Turtle Bay North,2015-09,818250.0,7106.0
3033,Sutton Place/Turtle Bay North,2015-10,876852.0,7958.0
3034,Sutton Place/Turtle Bay North,2015-11,639406.0,7341.0
3035,Sutton Place/Turtle Bay North,2015-12,651101.0,7252.0
3036,Sutton Place/Turtle Bay North,2016-01,611842.0,8291.0
3037,Sutton Place/Turtle Bay North,2016-02,627222.0,9602.0
3038,Sutton Place/Turtle Bay North,2016-03,808749.0,9872.0
3039,Sutton Place/Turtle Bay North,2016-04,800488.0,9573.0
3040,Sutton Place/Turtle Bay North,2016-05,784174.0,9788.0
3041,Sutton Place/Turtle Bay North,2016-06,838453.0,9913.0
3042,Sutton Place/Turtle Bay North,2016-07,749609.0,10556.0
3043,Sutton Place/Turtle Bay North,2016-08,810723.0,11475.0
3044,Sutton Place/Turtle Bay North,2016-09,831043.0,10381.0
3045,Sutton Place/Turtle Bay North,2016-10,800738.0,10094.0
3046,Sutton Place/Turtle Bay North,2016-11,683324.0,10465.0
3047,Sutton Place/Turtle Bay North,2016-12,614977.0,10960.0
3048,Sutton Place/Turtle Bay North,2017-01,599829.0,12229.0
3049,Sutton Place/Turtle Bay North,2017-02,538463.0,11560.0
3050,Sutton Place/Turtle Bay North,2017-03,720154.0,13690.0
3051,Sutton Place/Turtle Bay North,2017-04,693087.0,11887.0
3052,Sutton Place/Turtle Bay North,2017-05,780901.0,13170.0
3053,Sutton Place/Turtle Bay North,2017-06,767008.0,13467.0
3054,Sutton Place/Turtle Bay North,2017-07,665578.0,12456.0
3055,Sutton Place/Turtle Bay North,2017-08,723246.0,13344.0
3056,Sutton Place/Turtle Bay North,2017-09,681435.0,11506.0
3057,Sutton Place/Turtle Bay North,2017-10,752175.0,13438.0
3058,Sutton Place/Turtle Bay North,2017-11,598038.0,13591.0
3059,Sutton Place/Turtle Bay North,2017-12,528509.0,12651.0
3060,TriBeCa/Civic Center,2015-01,2262427.0,7712.0
3061,TriBeCa/Civic Center,2015-02,2289662.0,9497.0
3062,TriBeCa/Civic Center,2015-03,3218848.0,9132.0
3063,TriBeCa/Civic Center,2015-04,3351498.0,9392.0
3064,TriBeCa/Civic Center,2015-05,3162046.0,8656.0
3065,TriBeCa/Civic Center,2015-06,3438784.0,10343.0
3066,TriBeCa/Civic Center,2015-07,3447191.0,12084.0
3067,TriBeCa/Civic Center,2015-08,3001570.0,11202.0
3068,TriBeCa/Civic Center,2015-09,3308032.0,13618.0
3069,TriBeCa/Civic Center,2015-10,3461677.0,14759.0
3070,TriBeCa/Civic Center,2015-11,2482712.0,13568.0
3071,TriBeCa/Civic Center,2015-12,2523718.0,13161.0
3072,TriBeCa/Civic Center,2016-01,2282119.0,15149.0
3073,TriBeCa/Civic Center,2016-02,2482804.0,16240.0
3074,TriBeCa/Civic Center,2016-03,3278488.0,16374.0
3075,TriBeCa/Civic Center,2016-04,3213814.0,15486.0
3076,TriBeCa/Civic Center,2016-05,3341959.0,14825.0
3077,TriBeCa/Civic Center,2016-06,3536353.0,15411.0
3078,TriBeCa/Civic Center,2016-07,3194399.0,14952.0
3079,TriBeCa/Civic Center,2016-08,3461642.0,16466.0
3080,TriBeCa/Civic Center,2016-09,3625365.0,17291.0
3081,TriBeCa/Civic Center,2016-10,3501191.0,16399.0
3082,TriBeCa/Civic Center,2016-11,2964876.0,16680.0
3083,TriBeCa/Civic Center,2016-12,2743048.0,16430.0
3084,TriBeCa/Civic Center,2017-01,2665679.0,19141.0
3085,TriBeCa/Civic Center,2017-02,2575656.0,18321.0
3086,TriBeCa/Civic Center,2017-03,3509682.0,20897.0
3087,TriBeCa/Civic Center,2017-04,3457611.0,17935.0
3088,TriBeCa/Civic Center,2017-05,3902908.0,20049.0
3089,TriBeCa/Civic Center,2017-06,3838844.0,19172.0
3090,TriBeCa/Civic Center,2017-07,3426484.0,17521.0
3091,TriBeCa/Civic Center,2017-08,3733835.0,18361.0
3092,TriBeCa/Civic Center,2017-09,3586278.0,18425.0
3093,TriBeCa/Civic Center,2017-10,3927397.0,20097.0
3094,TriBeCa/Civic Center,2017-11,3129653.0,20256.0
3095,TriBeCa/Civic Center,2017-12,2657009.0,18932.0
3096,Two Bridges/Seward Park,2015-01,424179.0,1487.0
3097,Two Bridges/Seward Park,2015-02,437825.0,1615.0
3098,Two Bridges/Seward Park,2015-03,548289.0,1911.0
3099,Two Bridges/Seward Park,2015-04,498437.0,2119.0
3100,Two Bridges/Seward Park,2015-05,511844.0,2054.0
3101,Two Bridges/Seward Park,2015-06,533624.0,2651.0
3102,Two Bridges/Seward Park,2015-07,450052.0,3321.0
3103,Two Bridges/Seward Park,2015-08,445088.0,3163.0
3104,Two Bridges/Seward Park,2015-09,513080.0,3411.0
3105,Two Bridges/Seward Park,2015-10,560659.0,3571.0
3106,Two Bridges/Seward Park,2015-11,441335.0,3308.0
3107,Two Bridges/Seward Park,2015-12,465537.0,3480.0
3108,Two Bridges/Seward Park,2016-01,429552.0,3442.0
3109,Two Bridges/Seward Park,2016-02,439365.0,3657.0
3110,Two Bridges/Seward Park,2016-03,533451.0,3944.0
3111,Two Bridges/Seward Park,2016-04,514400.0,3835.0
3112,Two Bridges/Seward Park,2016-05,531938.0,4185.0
3113,Two Bridges/Seward Park,2016-06,543921.0,4640.0
3114,Two Bridges/Seward Park,2016-07,474982.0,4932.0
3115,Two Bridges/Seward Park,2016-08,503847.0,6270.0
3116,Two Bridges/Seward Park,2016-09,531798.0,5800.0
3117,Two Bridges/Seward Park,2016-10,515091.0,5742.0
3118,Two Bridges/Seward Park,2016-11,481451.0,6112.0
3119,Two Bridges/Seward Park,2016-12,445705.0,6104.0
3120,Two Bridges/Seward Park,2017-01,439042.0,7273.0
3121,Two Bridges/Seward Park,2017-02,388321.0,6878.0
3122,Two Bridges/Seward Park,2017-03,512728.0,7482.0
3123,Two Bridges/Seward Park,2017-04,479248.0,6523.0
3124,Two Bridges/Seward Park,2017-05,549557.0,7098.0
3125,Two Bridges/Seward Park,2017-06,519295.0,7395.0
3126,Two Bridges/Seward Park,2017-07,444639.0,7094.0
3127,Two Bridges/Seward Park,2017-08,488997.0,8211.0
3128,Two Bridges/Seward Park,2017-09,466691.0,6874.0
3129,Two Bridges/Seward Park,2017-10,518966.0,7766.0
3130,Two Bridges/Seward Park,2017-11,399544.0,8330.0
3131,Two Bridges/Seward Park,2017-12,372305.0,7806.0
3132,UN/Turtle Bay South,2015-01,1652918.0,3242.0
3133,UN/Turtle Bay South,2015-02,1703952.0,4239.0
3134,UN/Turtle Bay South,2015-03,2114630.0,3900.0
3135,UN/Turtle Bay South,2015-04,2207009.0,3959.0
3136,UN/Turtle Bay South,2015-05,2015127.0,3889.0
3137,UN/Turtle Bay South,2015-06,2241508.0,4588.0
3138,UN/Turtle Bay South,2015-07,2275945.0,5317.0
3139,UN/Turtle Bay South,2015-08,1982112.0,5669.0
3140,UN/Turtle Bay South,2015-09,2102957.0,5416.0
3141,UN/Turtle Bay South,2015-10,2249216.0,6072.0
3142,UN/Turtle Bay South,2015-11,1727651.0,5567.0
3143,UN/Turtle Bay South,2015-12,1768760.0,5469.0
3144,UN/Turtle Bay South,2016-01,1728284.0,6049.0
3145,UN/Turtle Bay South,2016-02,1787387.0,6884.0
3146,UN/Turtle Bay South,2016-03,2197065.0,7288.0
3147,UN/Turtle Bay South,2016-04,2088509.0,6557.0
3148,UN/Turtle Bay South,2016-05,2089607.0,7238.0
3149,UN/Turtle Bay South,2016-06,2192696.0,7621.0
3150,UN/Turtle Bay South,2016-07,1944401.0,9016.0
3151,UN/Turtle Bay South,2016-08,2159158.0,9404.0
3152,UN/Turtle Bay South,2016-09,2140857.0,7573.0
3153,UN/Turtle Bay South,2016-10,2103781.0,7533.0
3154,UN/Turtle Bay South,2016-11,1886640.0,8123.0
3155,UN/Turtle Bay South,2016-12,1735133.0,8904.0
3156,UN/Turtle Bay South,2017-01,1792862.0,9902.0
3157,UN/Turtle Bay South,2017-02,1637218.0,9600.0
3158,UN/Turtle Bay South,2017-03,2045497.0,11279.0
3159,UN/Turtle Bay South,2017-04,1992681.0,10189.0
3160,UN/Turtle Bay South,2017-05,2231288.0,11124.0
3161,UN/Turtle Bay South,2017-06,2195156.0,13654.0
3162,UN/Turtle Bay South,2017-07,1962942.0,13339.0
3163,UN/Turtle Bay South,2017-08,2136582.0,15209.0
3164,UN/Turtle Bay South,2017-09,1957127.0,11687.0
3165,UN/Turtle Bay South,2017-10,2178723.0,13613.0
3166,UN/Turtle Bay South,2017-11,1821699.0,14255.0
3167,UN/Turtle Bay South,2017-12,1580302.0,13227.0
3168,Union Sq,2015-01,2179121.0,4558.0
3169,Union Sq,2015-02,2227506.0,5689.0
3170,Union Sq,2015-03,2903517.0,5576.0
3171,Union Sq,2015-04,3012975.0,5726.0
3172,Union Sq,2015-05,2849266.0,5910.0
3173,Union Sq,2015-06,3206397.0,6727.0
3174,Union Sq,2015-07,3115004.0,9504.0
3175,Union Sq,2015-08,2650729.0,7878.0
3176,Union Sq,2015-09,2911878.0,9042.0
3177,Union Sq,2015-10,3104103.0,9624.0
3178,Union Sq,2015-11,2284543.0,8687.0
3179,Union Sq,2015-12,2325928.0,8388.0
3180,Union Sq,2016-01,2173542.0,9487.0
3181,Union Sq,2016-02,2567872.0,10802.0
3182,Union Sq,2016-03,2898067.0,10651.0
3183,Union Sq,2016-04,2864572.0,10090.0
3184,Union Sq,2016-05,2911389.0,10071.0
3185,Union Sq,2016-06,3071652.0,10889.0
3186,Union Sq,2016-07,2712516.0,11052.0
3187,Union Sq,2016-08,2823003.0,13207.0
3188,Union Sq,2016-09,2840479.0,12730.0
3189,Union Sq,2016-10,2774066.0,11512.0
3190,Union Sq,2016-11,2432334.0,12054.0
3191,Union Sq,2016-12,2193807.0,11488.0
3192,Union Sq,2017-01,2240943.0,13773.0
3193,Union Sq,2017-02,2084525.0,13417.0
3194,Union Sq,2017-03,2787346.0,14748.0
3195,Union Sq,2017-04,2646711.0,12696.0
3196,Union Sq,2017-05,2993723.0,14957.0
3197,Union Sq,2017-06,3001256.0,16567.0
3198,Union Sq,2017-07,2622454.0,15108.0
3199,Union Sq,2017-08,2771186.0,16612.0
3200,Union Sq,2017-09,2669096.0,15227.0
3201,Union Sq,2017-10,2954804.0,16621.0
3202,Union Sq,2017-11,2405284.0,17109.0
3203,Union Sq,2017-12,2002941.0,15417.0
3204,University Heights/Morris Heights,2015-01,422619.0,80.0
3205,University Heights/Morris Heights,2015-02,423458.0,118.0
3206,University Heights/Morris Heights,2015-03,532378.0,174.0
3207,University Heights/Morris Heights,2015-04,523700.0,146.0
3208,University Heights/Morris Heights,2015-05,520424.0,193.0
3209,University Heights/Morris Heights,2015-06,526841.0,247.0
3210,University Heights/Morris Heights,2015-07,515728.0,309.0
3211,University Heights/Morris Heights,2015-08,456680.0,313.0
3212,University Heights/Morris Heights,2015-09,531088.0,392.0
3213,University Heights/Morris Heights,2015-10,581042.0,550.0
3214,University Heights/Morris Heights,2015-11,493870.0,506.0
3215,University Heights/Morris Heights,2015-12,512950.0,625.0
3216,University Heights/Morris Heights,2016-01,456662.0,746.0
3217,University Heights/Morris Heights,2016-02,468995.0,925.0
3218,University Heights/Morris Heights,2016-03,573648.0,1222.0
3219,University Heights/Morris Heights,2016-04,525390.0,1066.0
